Age,Gender,Stream,Internships,CGPA,Hostel,HistoryOfBacklogs,PlacedOrNot,Communication Skills,Aptitude Skills,Technical Skills ,Projects,Java,C++,C,Python,Data Structure,Machine learning ,Data Science,Full stack,Networking,Cyber Security,AI,Robotics,IOT
23,Male,Civil,1,6,0,1,0,25,42,24,9,0,0,0,0,0,0,0,1,0,1,1,0,0
22,Male,Electrical,2,6,1,0,1,24,41,22,6,0,0,0,0,0,0,0,1,1,0,1,1,0
21,Male,Mechanical,0,5,1,1,0,24,45,20,11,1,0,1,1,1,1,1,0,1,0,1,0,1
21,Male,Electrical,0,6,0,0,0,21,52,66,6,0,1,1,1,1,1,0,1,1,0,1,0,1
20,Male,Mechanical,1,5,1,0,0,23,54,65,5,0,1,0,0,1,1,1,1,1,1,1,0,0
24,Male,Information Technology,0,6,0,0,1,20,58,62,7,0,0,1,1,1,0,1,0,0,0,1,1,0
23,Male,Mechanical,0,5,1,0,0,10,59,78,5,0,1,0,1,0,0,1,0,0,0,1,0,1
21,Male,Civil,0,5,0,1,0,20,59,74,8,0,0,0,1,0,1,1,1,0,1,1,1,0
21,Male,Computer Science,1,6,0,1,0,10,53,70,10,1,0,0,0,0,0,0,1,1,1,1,1,1
20,Male,Information Technology,0,6,0,0,0,20,54,64,7,1,0,0,0,0,0,1,0,0,1,0,0,0
21,Male,Computer Science,2,5,0,0,0,21,57,61,4,0,1,1,1,0,0,0,1,1,1,0,1,1
23,Male,Computer Science,3,6,0,0,1,24,59,68,5,1,1,1,0,0,0,0,1,0,0,0,0,1
21,Male,Electronics And Communication,1,5,0,0,0,22,91,85,2,0,0,0,1,0,1,0,0,0,1,0,0,1
22,Male,Electrical,1,6,0,1,0,21,82,69,1,1,0,0,1,0,0,1,1,1,1,1,0,1
20,Male,Civil,0,6,0,1,0,16,97,91,5,0,1,1,0,1,1,1,0,1,0,1,0,0
24,Male,Information Technology,0,6,0,0,1,15,89,65,7,0,1,0,0,1,0,0,1,0,1,0,1,1
24,Male,Electronics And Communication,1,6,0,1,1,11,90,80,9,0,0,1,1,0,1,0,0,0,1,0,1,1
22,Male,Mechanical,0,6,1,0,0,24,72,72,6,0,1,1,1,0,1,0,0,1,0,1,1,1
22,Male,Information Technology,0,6,0,0,0,26,70,65,7,1,1,0,1,0,1,0,0,0,0,1,0,1
23,Male,Civil,1,6,0,1,0,25,74,60,2,1,0,0,1,1,1,0,1,0,1,0,1,1
22,Male,Computer Science,0,6,0,0,0,24,70,60,4,0,0,1,1,0,1,1,0,0,1,1,0,0
24,Male,Mechanical,0,6,1,0,1,29,70,65,2,0,1,1,1,1,1,1,1,1,0,1,1,0
20,Male,Mechanical,0,6,1,1,0,28,70,70,5,0,1,0,1,0,1,1,1,1,0,0,0,0
24,Male,Civil,1,6,0,0,1,27,60,65,6,0,1,1,1,1,0,0,1,0,0,1,0,0
21,Male,Mechanical,1,5,1,0,0,24,40,60,8,0,1,1,0,0,1,0,1,1,1,1,1,0
23,Male,Computer Science,0,5,0,1,0,26,55,45,2,0,1,1,1,1,1,0,1,1,0,0,0,0
23,Female,Computer Science,1,5,1,0,0,25,80,87,8,1,1,0,0,1,1,1,0,0,0,0,0,0
23,Male,Computer Science,1,6,0,0,0,25,82,80,6,1,0,0,1,1,0,1,1,1,1,0,1,0
21,Male,Computer Science,1,6,0,0,0,21,78,82,8,1,1,0,1,0,1,1,0,0,1,1,0,0
22,Male,Civil,0,5,1,0,0,24,80,78,6,0,1,0,0,0,0,0,1,0,1,0,0,0
21,Male,Electronics And Communication,0,6,0,0,0,54,39,47,8,0,0,1,0,0,1,0,0,0,0,1,0,1
22,Male,Electrical,1,6,1,1,0,53,64,62,5,1,0,1,0,1,1,1,0,0,1,0,0,0
22,Male,Information Technology,0,5,0,0,0,50,42,46,6,1,1,0,0,0,0,1,0,0,0,1,1,0
23,Male,Civil,1,6,0,0,0,52,64,62,9,1,0,0,0,0,1,0,0,0,1,0,0,0
23,Male,Civil,0,6,0,1,0,51,54,52,5,0,1,1,1,0,1,0,1,0,1,0,0,1
21,Male,Electrical,0,6,0,1,0,56,56,54,8,1,1,0,1,1,0,1,1,0,1,1,1,0
21,Male,Computer Science,0,6,0,1,0,54,80,74,6,0,1,0,1,0,0,1,1,0,1,0,1,0
23,Female,Computer Science,1,8,1,0,1,59,78,79,8,1,0,0,0,0,1,1,0,1,0,1,1,1
20,Male,Computer Science,3,7,0,1,0,58,54,54,7,1,0,0,1,0,1,1,0,0,0,1,1,1
21,Male,Electronics And Communication,2,7,0,0,1,54,68,65,9,0,1,1,0,0,0,1,0,1,0,1,1,1
21,Female,Computer Science,0,7,1,0,0,55,75,76,4,0,0,0,0,0,0,1,1,1,0,0,0,0
23,Male,Computer Science,1,7,0,0,0,52,24,30,8,1,0,1,1,1,1,1,1,0,0,0,1,1
20,Male,Computer Science,1,6,0,0,0,,20,40,1,0,0,1,0,1,1,0,0,1,0,0,0,0
21,Male,Information Technology,1,6,0,0,0,30,26,27,2,1,0,0,0,0,1,0,1,1,1,1,1,0
20,Male,Information Technology,0,8,0,0,1,35,26,31,6,0,1,0,0,0,0,1,1,1,0,0,0,0
22,Female,Information Technology,1,6,0,0,0,45,20,18,5,1,0,0,1,1,0,0,1,0,1,1,0,0
21,Female,Information Technology,1,6,0,0,0,20,31,21,4,0,0,0,1,0,0,0,0,0,1,0,0,0
24,Male,Information Technology,0,7,0,0,0,75,21,28,8,0,0,1,1,1,1,0,0,0,1,1,0,1
20,Male,Computer Science,1,8,0,0,1,78,29,31,9,1,1,1,0,1,0,1,0,1,0,0,0,0
23,Male,Electrical,1,8,0,0,1,78,26,36,6,1,0,1,0,1,0,0,0,1,1,0,0,1
22,Female,Electronics And Communication,1,7,1,0,0,75,21,21,7,1,1,0,1,0,1,0,0,0,1,1,0,0
20,Male,Information Technology,1,6,0,0,0,60,21,21,8,0,1,1,0,1,1,1,1,1,0,0,0,1
20,Male,Civil,0,7,0,0,0,71,25,17,9,0,1,0,1,1,1,1,0,0,1,1,0,0
24,Male,Computer Science,2,6,0,0,1,85,26,14,9,0,1,0,0,0,0,1,0,1,1,0,1,1
22,Male,Civil,0,8,1,0,1,93,23,14,6,0,0,1,0,0,0,0,0,1,0,0,1,1
20,Female,Information Technology,1,6,0,0,0,80,24,18,11,0,1,0,1,0,1,0,1,1,0,1,0,1
21,Male,Civil,0,8,1,0,1,86,28,19,6,1,0,0,0,0,1,0,0,0,1,0,1,0
22,Male,Mechanical,0,8,0,0,1,68,29,16,5,0,0,0,1,1,0,0,1,0,0,0,0,1
22,Male,Information Technology,1,8,1,0,1,55,32,17,7,1,1,0,1,1,0,0,0,0,0,0,0,1
22,Female,Electronics And Communication,0,8,0,0,1,55,31,14,5,1,1,0,1,1,0,0,1,1,1,1,0,0
24,Male,Civil,1,7,1,0,0,55,34,17,8,0,0,0,1,0,0,1,1,0,0,0,1,0
22,Male,Information Technology,1,6,0,0,0,60,36,16,10,1,0,1,0,1,1,0,1,1,0,1,0,1
23,Male,Information Technology,0,7,0,0,0,70,12,19,7,1,0,0,1,0,1,1,1,0,0,1,1,0
23,Male,Electronics And Communication,1,6,0,1,0,40,21,18,4,1,0,1,1,1,1,1,0,0,0,1,0,0
22,Female,Information Technology,1,6,0,0,0,45,25,17,5,0,1,1,0,1,0,0,1,1,1,1,0,0
23,Male,Mechanical,1,6,1,0,0,47,27,35,2,1,1,1,1,0,1,0,0,1,0,1,1,1
24,Male,Information Technology,0,6,0,0,1,74,36,36,1,1,1,0,0,1,0,0,0,1,1,0,0,0
24,Male,Information Technology,0,8,0,0,1,77,35,32,5,0,0,0,0,0,1,0,0,1,0,1,1,1
22,Male,Computer Science,0,6,0,1,0,86,32,24,7,1,0,0,1,0,1,1,1,0,0,1,0,0
24,Male,Computer Science,1,6,0,0,1,70,31,35,9,1,0,0,1,1,0,1,1,1,0,0,0,1
21,Female,Computer Science,0,7,1,0,0,48,27,28,6,0,1,1,0,1,0,0,0,1,1,1,1,1
24,Male,Computer Science,0,7,0,0,1,60,26,27,7,1,0,0,0,0,1,0,1,0,1,0,0,1
21,Male,Mechanical,0,8,0,0,1,47,26,26,2,1,1,0,0,1,1,0,1,0,0,0,0,1
24,Male,Civil,0,6,1,0,1,67,25,21,4,1,0,1,1,1,0,0,0,1,1,0,0,1
24,Male,Information Technology,1,6,0,0,1,59,21,25,2,1,0,0,0,1,0,0,0,1,0,1,0,1
21,Male,Electrical,1,6,0,0,0,56,14,12,5,0,0,1,0,0,0,0,1,0,0,1,0,1
24,Male,Electronics And Communication,1,8,0,1,1,89,14,21,6,1,1,1,1,1,0,1,0,1,1,0,0,0
20,Male,Computer Science,0,6,0,0,0,80,12,21,8,0,0,1,1,0,1,1,1,1,1,1,1,0
20,Female,Mechanical,1,6,1,0,0,57,17,23,2,0,0,1,0,1,0,0,1,0,1,1,1,1
24,Male,Computer Science,0,6,0,0,1,64,16,10,8,1,0,0,1,0,1,1,1,0,0,1,1,0
21,Male,Computer Science,2,8,0,0,1,74,15,14,6,1,0,0,1,1,1,0,0,0,0,1,0,1
22,Male,Computer Science,1,8,0,0,1,74,14,11,8,1,1,0,0,0,0,0,1,0,1,0,0,0
23,Male,Electronics And Communication,0,7,0,0,0,40,13,12,6,1,0,1,1,0,1,1,1,1,0,1,1,0
21,Female,Information Technology,0,8,0,0,1,60,12,13,8,1,1,0,0,1,0,0,0,0,0,0,1,0
23,Male,Computer Science,1,6,0,0,0,76,11,14,5,0,0,0,1,0,0,0,0,1,0,1,1,1
23,Male,Civil,0,8,0,0,1,25,9,15,6,0,0,1,0,1,0,0,0,0,0,1,1,1
22,Male,Electronics And Communication,0,7,0,0,0,27,8,16,9,1,0,0,0,1,0,1,0,0,0,0,0,1
24,Male,Electronics And Communication,1,7,1,1,0,24,7,11,5,1,0,0,1,1,1,1,1,0,1,0,1,1
22,Male,Information Technology,0,6,0,0,0,28,9,10,8,1,0,0,1,0,1,0,1,1,0,0,1,0
24,Male,Civil,0,7,1,1,0,26,19,9,6,1,1,0,0,1,1,0,0,1,0,0,1,1
21,Male,Mechanical,0,8,1,1,1,23,17,8,8,1,0,1,0,0,1,0,1,0,1,1,1,0
22,Female,Electronics And Communication,1,6,1,1,0,25,14,7,7,0,0,0,0,0,1,1,0,0,1,0,0,0
22,Male,Civil,0,7,0,0,0,26,16,6,9,1,1,0,1,0,1,0,0,1,1,0,0,0
22,Male,Information Technology,1,6,1,0,0,31,12,5,4,1,0,0,0,1,1,1,0,0,0,0,1,0
24,Female,Electronics And Communication,1,7,1,1,1,32,14,4,8,1,0,1,1,1,0,0,0,0,1,0,1,0
24,Male,Computer Science,0,6,0,1,1,36,15,2,1,1,0,1,1,0,1,0,1,0,0,1,0,1
23,Female,Mechanical,1,7,1,0,0,39,12,1,2,1,0,0,1,1,1,0,0,1,1,0,0,1
22,Male,Electronics And Communication,1,8,0,0,1,34,14,5,6,1,1,0,1,1,0,1,1,0,1,1,0,1
20,Female,Mechanical,1,8,1,0,1,37,19,6,5,1,1,1,1,0,0,1,1,1,1,0,1,0
21,Male,Civil,0,7,0,0,0,32,17,4,4,0,0,0,0,0,1,1,1,0,0,1,1,1
20,Male,Mechanical,1,7,1,0,0,50,14,8,8,1,0,0,0,0,1,0,0,0,0,1,0,1
22,Male,Computer Science,0,7,0,0,0,51,32,31,9,1,0,0,1,0,1,0,1,0,0,1,0,1
21,Male,Computer Science,2,6,0,0,1,41,31,32,6,1,0,1,0,1,0,1,0,0,0,1,1,1
23,Male,Computer Science,1,8,0,0,1,12,32,24,7,1,0,0,0,1,1,1,0,0,1,1,1,1
20,Male,Electronics And Communication,1,8,1,1,1,19,34,25,8,0,0,1,0,0,1,1,0,0,0,0,1,0
22,Female,Computer Science,1,6,1,0,0,31,39,29,9,1,1,1,0,1,0,0,0,1,1,0,0,0
20,Male,Mechanical,0,8,1,0,1,28,36,26,9,1,1,1,1,1,1,1,1,0,0,1,1,1
21,Male,Electronics And Communication,0,7,0,0,0,24,35,27,6,0,1,1,1,1,0,1,1,1,0,1,1,0
22,Male,Electronics And Communication,0,8,0,0,1,26,30,31,11,0,1,0,1,0,1,0,0,0,0,1,1,0
21,Male,Mechanical,0,7,1,0,0,28,47,25,6,0,1,1,0,0,1,0,1,0,0,1,1,0
23,Male,Electronics And Communication,0,6,0,0,0,27,42,24,5,0,1,0,0,1,0,0,0,0,1,1,0,0
21,Male,Electrical,0,7,0,0,0,29,41,22,7,0,1,1,1,1,0,0,0,1,0,0,1,0
21,Male,Information Technology,1,6,1,0,0,27,45,20,5,0,0,0,1,1,1,0,0,1,1,0,0,0
20,Male,Mechanical,0,6,1,1,0,25,52,66,8,0,1,0,0,1,1,1,1,0,1,1,1,0
21,Male,Computer Science,1,6,0,0,0,21,54,65,10,1,0,1,1,0,1,1,1,0,0,1,0,1
24,Male,Mechanical,0,8,1,1,1,21,58,62,7,1,0,0,1,1,1,0,1,1,0,1,0,1
21,Male,Electrical,0,6,0,0,0,24,59,78,4,1,1,0,0,0,1,1,0,0,1,1,1,0
22,Male,Civil,0,7,0,0,0,21,59,74,5,0,1,1,1,0,0,0,0,1,0,1,0,1
24,Female,Information Technology,1,7,0,0,0,23,53,70,2,0,0,0,0,1,1,1,0,1,0,0,1,0
22,Male,Computer Science,1,6,0,0,0,25,54,64,1,1,1,1,1,0,0,1,0,1,1,1,0,1
21,Male,Information Technology,2,8,0,0,1,20,57,61,5,0,1,0,1,1,1,0,0,0,1,0,1,0
23,Male,Computer Science,2,8,0,0,1,21,59,68,7,1,0,0,1,0,1,1,0,1,0,1,0,1
24,Male,Information Technology,2,8,0,0,1,24,91,85,9,0,0,1,0,0,0,1,0,0,0,1,0,0
22,Male,Mechanical,0,8,1,0,1,26,82,69,6,0,1,0,0,1,0,1,1,0,0,0,0,1
21,Male,Computer Science,1,8,0,0,1,25,97,91,7,1,0,1,0,1,1,1,0,0,1,0,0,0
21,Female,Computer Science,0,7,1,1,0,24,89,65,2,0,0,1,0,0,1,0,0,0,0,0,1,1
23,Male,Computer Science,0,6,0,0,0,24,90,80,4,1,1,0,0,1,0,1,1,1,1,0,0,0
20,Male,Information Technology,0,7,0,1,0,21,72,72,2,0,1,1,0,1,0,1,0,0,0,0,1,0
23,Male,Computer Science,0,6,0,0,0,23,70,65,5,1,0,0,0,0,0,1,1,1,0,1,0,1
23,Male,Electrical,1,7,0,0,1,20,74,60,6,1,0,1,0,0,0,0,1,0,0,1,1,1
21,Female,Information Technology,1,6,0,0,0,10,70,60,8,1,0,0,0,1,1,1,0,1,1,0,0,1
21,Male,Information Technology,2,7,0,0,1,20,70,65,2,0,1,0,0,1,1,1,1,1,1,0,0,1
22,Male,Mechanical,1,7,1,1,0,10,70,70,8,1,0,1,1,1,1,0,1,0,0,1,1,0
24,Male,Mechanical,1,7,1,0,0,20,60,65,6,0,1,0,0,0,1,1,0,0,1,1,0,0
21,Male,Information Technology,1,7,1,0,0,21,40,60,8,0,1,0,1,1,1,1,1,0,1,0,1,1
21,Male,Civil,0,7,1,0,0,24,55,45,6,1,1,1,1,1,0,1,0,0,0,1,1,1
21,Female,Electronics And Communication,1,7,1,0,0,22,80,87,8,0,1,1,1,1,0,1,1,0,1,1,1,0
20,Male,Computer Science,0,7,0,0,0,21,82,80,5,1,0,0,0,1,1,1,0,0,0,0,1,1
24,Male,Computer Science,1,7,0,0,0,16,78,82,6,0,0,0,0,0,0,0,1,1,1,0,1,0
20,Male,Information Technology,0,6,0,0,0,15,80,78,9,1,1,0,0,0,1,1,0,1,0,1,1,0
20,Female,Electrical,1,7,0,1,1,11,39,47,5,1,1,1,0,1,1,0,0,1,1,0,0,1
20,Male,Information Technology,0,7,0,0,0,24,64,62,8,1,1,1,1,0,0,0,0,1,0,1,1,0
24,Male,Electrical,1,7,0,0,1,26,42,46,6,0,0,0,0,0,1,1,1,1,1,0,0,0
22,Male,Electronics And Communication,1,8,0,1,1,25,64,62,8,1,1,1,0,0,0,0,0,0,0,1,0,1
23,Female,Information Technology,0,7,0,0,0,24,54,52,7,0,1,0,1,1,1,1,1,0,1,0,0,1
20,Male,Electronics And Communication,2,7,0,0,1,29,56,54,9,0,1,0,1,0,1,1,1,0,1,0,1,0
22,Male,Computer Science,0,6,0,0,0,28,80,74,4,0,0,1,1,0,1,1,1,1,0,0,0,1
21,Male,Electronics And Communication,0,8,0,0,1,27,78,79,8,0,0,0,1,0,1,0,0,0,1,1,0,0
21,Male,Computer Science,0,6,0,0,0,24,54,54,1,1,0,1,1,0,0,0,0,1,0,1,1,1
22,Male,Information Technology,0,8,0,1,1,26,68,65,2,1,0,0,1,0,0,0,1,0,0,1,0,1
22,Male,Computer Science,0,6,0,0,0,25,75,76,6,0,1,1,0,1,0,0,1,0,0,1,1,0
22,Male,Mechanical,0,6,1,0,0,25,24,30,5,1,0,0,1,1,0,0,0,0,1,1,1,1
22,Male,Information Technology,2,6,0,0,1,21,20,40,4,0,1,1,1,1,1,0,1,0,1,1,0,1
21,Male,Information Technology,1,7,0,0,0,24,26,27,8,0,1,0,0,1,0,0,1,0,0,1,1,0
22,Female,Electrical,0,8,0,0,1,54,26,31,9,0,1,0,1,1,1,1,0,1,1,1,0,1
23,Female,Electrical,0,6,0,0,0,53,20,18,6,1,0,0,1,1,1,0,1,0,1,1,1,0
24,Male,Electronics And Communication,0,6,0,0,1,50,31,21,7,1,0,1,0,0,0,1,0,1,0,1,0,1
24,Male,Civil,1,6,0,0,1,52,21,28,8,0,1,1,1,0,0,0,1,0,0,0,0,0
21,Female,Electrical,1,8,0,1,1,51,29,31,9,1,0,0,0,1,1,1,0,1,0,0,1,0
22,Female,Mechanical,1,6,1,0,0,56,26,36,9,0,0,0,1,0,1,0,0,0,1,1,0,0
20,Male,Information Technology,2,8,0,0,1,54,21,21,6,1,0,1,0,0,0,1,0,0,1,0,0,1
23,Male,Information Technology,0,8,0,0,1,59,21,21,11,0,0,0,0,1,0,1,0,0,0,0,1,0
21,Female,Computer Science,1,6,1,0,0,58,25,17,6,0,1,1,0,0,1,1,0,1,1,0,0,0
21,Male,Computer Science,0,6,0,0,0,54,26,14,5,0,1,0,0,1,0,1,0,0,1,0,1,0
21,Male,Information Technology,1,8,0,0,1,55,23,14,7,0,0,0,0,1,0,0,0,0,1,1,0,0
23,Male,Mechanical,1,8,1,0,1,52,24,18,5,0,0,1,0,0,0,0,1,0,1,0,1,1
22,Male,Electronics And Communication,0,7,0,0,0,86,28,19,8,1,1,0,1,0,0,1,1,1,1,0,1,0
23,Male,Information Technology,0,7,0,0,0,30,29,16,10,0,1,0,1,1,1,0,0,0,1,0,1,1
23,Male,Information Technology,2,6,0,0,1,35,32,17,7,0,1,0,1,0,1,0,1,0,1,0,1,0
20,Male,Mechanical,0,8,1,0,1,45,31,14,4,1,1,0,0,1,0,0,1,0,1,1,0,1
20,Male,Information Technology,0,8,0,0,1,20,34,17,5,0,1,1,1,1,1,0,0,0,0,1,1,0
22,Male,Computer Science,2,8,0,1,1,75,36,16,2,0,0,0,0,0,1,1,0,0,0,0,1,1
22,Male,Information Technology,1,7,0,0,1,78,12,19,1,0,1,1,0,0,1,0,1,0,1,0,1,0
21,Male,Information Technology,0,7,0,0,1,78,21,18,5,1,0,1,0,1,1,0,0,0,0,0,0,0
20,Male,Computer Science,1,8,0,0,1,75,25,17,7,0,1,0,1,1,0,1,0,1,1,1,0,0
20,Male,Electrical,2,7,1,0,1,60,27,35,9,0,0,0,0,0,1,0,1,1,0,1,0,1
21,Male,Information Technology,0,7,0,0,0,71,36,36,6,0,1,1,1,0,1,1,1,0,0,0,0,1
19,Female,Information Technology,1,8,0,1,1,85,35,32,7,1,1,1,1,0,1,0,0,0,0,1,0,1
19,Male,Electrical,1,8,0,0,1,93,32,24,2,0,1,0,0,0,0,1,0,0,0,0,1,1
21,Male,Computer Science,1,7,0,0,1,80,31,35,4,1,1,1,0,0,0,0,0,0,0,1,0,1
19,Male,Computer Science,0,7,0,0,1,86,27,28,2,1,0,1,1,1,0,1,1,0,0,1,0,1
20,Female,Computer Science,0,8,1,0,1,68,26,27,5,0,0,1,1,0,1,1,0,0,0,0,1,0
19,Male,Electrical,0,8,0,0,1,55,26,26,6,0,1,1,0,0,0,0,1,1,1,0,0,1
21,Female,Civil,1,8,0,1,1,55,25,21,8,1,0,1,0,1,1,0,1,1,0,1,1,1
21,Female,Computer Science,1,8,1,0,1,55,21,25,2,0,0,1,0,0,0,0,0,0,1,0,1,1
22,Male,Information Technology,0,7,0,0,0,60,14,12,8,1,1,0,1,1,1,1,0,0,0,1,1,1
20,Male,Electronics And Communication,0,8,0,0,1,70,14,21,6,1,0,1,0,0,1,1,1,0,1,1,1,0
22,Male,Electronics And Communication,1,7,0,0,0,40,12,21,8,0,0,1,0,0,0,0,0,0,1,0,0,0
21,Male,Computer Science,0,8,0,0,1,45,17,23,6,1,1,1,0,1,0,0,0,1,1,0,1,0
22,Male,Computer Science,0,7,0,0,0,47,16,10,8,0,1,0,1,0,1,0,1,0,1,1,0,0
21,Male,Computer Science,1,8,0,0,1,74,15,14,5,1,1,0,0,0,0,0,1,1,0,1,1,0
20,Male,Information Technology,1,8,0,0,1,77,14,11,6,1,0,0,0,0,1,1,1,1,1,1,0,0
22,Female,Mechanical,1,8,1,0,1,86,13,12,9,0,1,1,1,1,0,0,1,0,1,1,1,1
22,Female,Computer Science,0,8,1,0,1,70,12,13,5,1,1,1,1,0,1,0,1,0,0,0,1,0
21,Male,Electrical,0,8,0,0,1,48,11,14,8,0,1,1,0,1,1,0,1,0,1,1,0,1
22,Male,Mechanical,0,8,1,0,1,60,9,15,6,0,1,0,1,0,0,1,1,0,1,1,0,1
22,Female,Computer Science,1,7,1,0,1,47,8,16,8,0,1,1,1,1,1,0,0,1,0,0,0,0
19,Male,Computer Science,1,7,0,1,1,67,7,11,7,1,0,1,0,0,0,0,1,1,0,0,0,0
22,Male,Computer Science,0,8,0,1,1,59,9,10,9,0,1,0,0,0,1,0,0,0,1,1,0,1
22,Male,Computer Science,3,7,0,0,0,56,19,9,4,0,1,1,1,0,0,1,0,0,0,1,1,0
21,Male,Information Technology,0,7,0,0,0,89,17,8,8,1,0,1,0,0,1,1,1,0,0,0,0,0
22,Male,Information Technology,0,7,0,0,0,80,14,7,1,0,1,1,1,1,1,0,0,0,1,1,1,0
21,Male,Civil,1,7,0,0,0,57,16,6,2,0,0,1,0,1,0,0,0,1,1,0,1,1
20,Female,Information Technology,1,8,1,0,1,64,12,5,6,0,1,0,1,0,1,0,0,0,1,1,1,1
19,Male,Information Technology,0,8,0,0,1,74,14,4,5,0,0,1,1,0,0,1,1,1,0,1,0,0
21,Male,Electronics And Communication,1,8,0,1,1,74,15,2,4,1,1,0,0,1,1,0,1,0,0,1,1,0
21,Male,Information Technology,2,7,0,1,0,40,12,1,8,1,1,0,1,0,1,0,1,1,0,1,1,0
19,Male,Computer Science,1,8,0,0,1,60,14,5,9,0,1,1,0,1,1,0,1,0,1,1,0,0
22,Female,Computer Science,1,8,1,1,1,76,19,6,6,1,1,1,1,0,0,1,1,1,0,0,0,0
21,Male,Computer Science,1,8,0,0,1,25,17,4,7,1,1,0,0,1,0,1,1,0,1,1,0,1
19,Male,Electrical,1,8,0,1,1,27,14,8,8,0,0,0,0,1,0,0,1,1,0,0,1,1
19,Female,Electronics And Communication,1,7,0,0,1,24,32,31,9,1,0,1,1,1,0,1,1,1,1,1,0,0
21,Male,Electrical,0,8,0,0,1,28,31,32,9,0,0,0,0,1,1,0,0,1,0,0,1,1
20,Male,Computer Science,0,7,0,1,0,26,32,24,6,0,0,0,0,1,0,0,1,1,1,0,1,1
20,Male,Computer Science,1,7,0,0,0,23,34,25,11,0,1,1,1,1,1,0,1,1,1,0,0,1
22,Male,Mechanical,3,7,1,1,0,25,39,29,6,1,0,0,1,0,0,1,1,0,1,0,1,0
22,Male,Electronics And Communication,0,7,0,0,0,26,36,26,5,1,1,0,0,1,0,0,0,0,1,0,0,1
20,Female,Information Technology,1,7,1,0,1,31,35,27,7,1,0,1,0,0,1,1,1,0,1,1,1,0
20,Male,Information Technology,0,7,0,1,1,32,30,31,5,0,1,0,0,0,0,1,0,0,1,1,1,1
22,Female,Computer Science,3,8,1,0,1,36,47,25,8,0,0,0,1,1,0,0,0,0,0,0,0,1
22,Male,Electronics And Communication,2,8,0,0,1,39,42,24,10,1,0,0,1,1,0,1,0,0,0,0,0,0
19,Female,Civil,1,8,0,0,1,34,41,22,7,0,1,0,1,0,0,0,0,0,0,1,0,1
22,Male,Electronics And Communication,1,8,1,1,1,37,45,20,4,0,0,0,1,0,1,0,1,1,1,1,1,0
22,Male,Information Technology,0,8,0,1,1,32,52,66,5,0,0,1,0,0,0,0,1,0,1,0,1,1
20,Male,Mechanical,1,8,1,0,1,50,54,65,2,1,0,0,0,1,1,1,0,1,0,1,1,1
20,Male,Information Technology,1,8,1,1,1,51,58,62,1,0,1,1,1,1,1,0,0,0,0,0,0,0
20,Male,Mechanical,1,7,1,1,0,41,59,78,5,1,0,0,0,0,0,1,0,1,1,1,0,1
22,Female,Computer Science,1,7,1,0,0,12,59,74,7,0,1,0,0,1,1,0,0,0,0,1,0,0
20,Male,Computer Science,1,8,0,0,1,19,53,70,9,0,0,0,1,1,0,1,1,0,0,1,1,0
19,Male,Civil,1,7,0,0,0,31,54,64,6,1,0,0,0,1,1,0,1,0,0,0,0,0
21,Male,Civil,0,7,0,0,0,28,57,61,7,1,0,0,1,1,1,1,1,1,1,0,0,0
19,Male,Computer Science,2,7,0,0,1,24,59,68,2,0,1,1,0,0,0,0,1,1,1,0,1,1
22,Male,Electrical,0,7,0,0,0,26,91,85,4,1,1,0,1,0,0,1,1,1,1,0,1,0
19,Male,Electronics And Communication,0,8,0,0,1,28,82,69,2,1,1,0,0,0,1,0,1,0,0,0,1,1
19,Male,Civil,0,7,1,0,0,27,97,91,5,1,0,1,1,0,0,1,0,0,1,0,1,1
21,Male,Information Technology,0,8,0,0,1,29,89,65,6,1,1,0,0,0,1,1,0,0,0,1,0,0
19,Male,Civil,0,8,0,1,1,27,90,80,8,0,1,1,0,0,1,1,0,0,1,1,0,1
22,Male,Computer Science,1,8,0,0,1,25,72,72,2,1,0,1,0,0,1,0,0,0,0,0,1,1
20,Male,Computer Science,1,7,0,0,0,21,70,65,8,1,1,1,1,0,0,0,0,0,1,1,0,0
22,Male,Computer Science,0,7,0,0,0,21,74,60,6,0,0,0,0,1,0,0,1,0,1,0,0,0
21,Male,Information Technology,1,8,1,0,1,24,70,60,8,1,0,1,0,1,0,0,0,0,1,0,0,0
20,Male,Information Technology,1,8,1,0,1,21,70,65,6,1,0,0,1,0,0,0,1,0,0,1,1,0
19,Male,Mechanical,1,8,1,0,1,23,70,70,8,1,0,1,0,0,1,1,1,1,1,0,1,1
20,Male,Civil,1,8,0,0,1,25,60,65,5,1,0,0,1,0,0,0,1,0,0,1,1,0
21,Male,Computer Science,0,7,0,0,0,20,40,60,6,0,0,0,1,1,1,0,1,0,1,1,1,0
22,Male,Information Technology,0,8,0,0,1,21,55,45,9,0,0,1,0,0,0,0,0,0,1,0,0,1
20,Female,Computer Science,1,8,1,0,1,24,80,87,5,1,0,1,1,0,1,0,1,0,1,1,0,1
19,Male,Information Technology,1,7,0,0,0,26,82,80,8,1,1,1,1,0,1,0,1,0,0,0,0,0
21,Male,Computer Science,1,8,0,0,1,25,78,82,6,0,0,0,1,1,1,1,1,1,1,1,1,0
20,Male,Electronics And Communication,0,8,0,0,1,24,80,78,8,1,0,1,0,0,1,1,1,0,0,0,1,0
21,Male,Computer Science,1,8,0,0,1,24,39,47,7,1,0,0,1,0,1,0,1,1,0,1,1,1
